status_num,expected_amount,location,platform,platform_type,capital,year
1,295600.0,Миколаїв,Unknown,Громадський бюджет,Соціальний,2020
0,295600.0,Маріуполь,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295560.0,Чернівці,Unknown,Громадський бюджет,Інфраструктурний,2018
1,295520.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2017
0,295490.0,Чернігів,Unknown,Громадський бюджет,Інфраструктурний,2017
0,295475.0,Маріуполь,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295440.0,Чернівці,Unknown,Громадський бюджет,Інфраструктурний,2018
1,295379.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295220.0,Чернігів,Unknown,Громадський бюджет,Інфраструктурний,2018
0,295220.0,Чернігів,Unknown,Громадський бюджет,Інфраструктурний,2017
1,295200.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,295200.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,295200.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,295200.0,Київ,Unknown,Громадський бюджет,Культурний,2018
0,295150.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2019
0,295120.0,Миколаїв,Unknown,Громадський бюджет,Культурний,2020
0,295062.0,Маріуполь,Unknown,Громадський бюджет,Інфраструктурний,2021
1,295000.0,Запоріжжя,Unknown,Громадський бюджет,Соціальний,2017
1,295000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295000.0,Кам’янське,Unknown,Громадський бюджет,Людський,2021
0,295000.0,Слов'янськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,295000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295000.0,Чернігів,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,295000.0,Кропивницький,Unknown,Громадський бюджет,Інфраструктурний,2020
0,295000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,295000.0,Миколаїв,Unknown,Громадський бюджет,Інфраструктурний,2019
0,295000.0,Миколаїв,Unknown,Громадський бюджет,Інфраструктурний,2019
0,295000.0,Миколаїв,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295000.0,Миколаїв,Unknown,Громадський бюджет,Інфраструктурний,2021
0,295000.0,Тернопіль,Unknown,Громадський бюджет,Інфраструктурний,2019
0,295000.0,Миколаїв,Unknown,Громадський бюджет,Культурний,2021
0,295000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,295000.0,Запоріжжя,Unknown,Громадський бюджет,Інфраструктурний,2016
0,295000.0,Миколаїв,Unknown,Громадський бюджет,Культурний,2020
0,294975.0,Кривий Ріг,Unknown,Громадський бюджет,Людський,2017
0,294960.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,294641.0,Дніпро,Unknown,Громадський бюджет,Людський,2019
0,294624.0,Чернівці,Unknown,Громадський бюджет,Людський,2017
0,294619.0,Unknown,Велика Ідея,Краудфандинг,Культурний,2020
0,294560.0,Київ,Unknown,Громадський бюджет,Людський,2021
1,294559.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,294500.0,Одеса,Unknown,Громадський бюджет,Культурний,2020
0,294465.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,294460.0,Сєвєродонецьк,Unknown,Громадський бюджет,Інфраструктурний,2020
0,294420.0,Маріуполь,Unknown,Громадський бюджет,Інфраструктурний,2021
0,294360.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2016
0,294342.0,Дніпро,Unknown,Громадський бюджет,Людський,2019
1,294300.0,Житомир,Unknown,Громадський бюджет,Інфраструктурний,2018
1,294000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,294000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,294000.0,Дніпро,Unknown,Громадський бюджет,Інфраструктурний,2017
0,294000.0,Дніпро,Unknown,Громадський бюджет,Інфраструктурний,2017
0,294000.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,294000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,293792.0,Маріуполь,Unknown,Громадський бюджет,Інфраструктурний,2021
1,293712.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,293647.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,293574.0,Чернівці,Unknown,Громадський бюджет,Інфраструктурний,2018
